agent0_payoff_mean,agent0_payoff_std,agent0_payoff_min,agent0_payoff_max,agent0_payoff_sample_count,agent1_payoff_mean,agent1_payoff_std,agent1_payoff_min,agent1_payoff_max,agent1_payoff_sample_count,deal_mean,deal_std,deal_min,deal_max,deal_sample_count,first_proposer_index_mean,first_proposer_index_std,first_proposer_index_min,first_proposer_index_max,first_proposer_index_sample_count,last_proposer_payoff_mean,last_proposer_payoff_std,last_proposer_payoff_min,last_proposer_payoff_max,last_proposer_payoff_sample_count,last_responder_payoff_mean,last_responder_payoff_std,last_responder_payoff_min,last_responder_payoff_max,last_responder_payoff_sample_count,last_timestep_mean,last_timestep_std,last_timestep_min,last_timestep_max,last_timestep_sample_count,proposer_last_decision_x1_mean,proposer_last_decision_x1_std,proposer_last_decision_x1_min,proposer_last_decision_x1_max,proposer_last_decision_x1_sample_count,proposer_last_decision_x2_mean,proposer_last_decision_x2_std,proposer_last_decision_x2_min,proposer_last_decision_x2_max,proposer_last_decision_x2_sample_count,responder_last_response_y1_mean,responder_last_response_y1_std,responder_last_response_y1_min,responder_last_response_y1_max,responder_last_response_y1_sample_count,responder_last_response_y2_mean,responder_last_response_y2_std,responder_last_response_y2_min,responder_last_response_y2_max,responder_last_response_y2_sample_count,file_name,task
0.3,0.31885210782848317,0.0,1.0,12,0.04999999999999999,0.17566612040625776,-0.3333333333333333,0.3333333333333333,12,0.5,0.5222329678670935,False,True,12,0.5833333333333334,0.5149286505444373,0,1,12,0.27777777777777773,0.32053721740869306,0.0,1.0,12,0.07222222222222223,0.202051765211086,-0.3333333333333333,0.4,12,1.0,0.0,1,1,12,0.2833333333333333,0.2979729497586631,0.0,1.0,12,0.8791666666666668,0.15588214273688447,0.5,1.0,12,0.20833333333333334,0.29987371079213065,0.0,1.0,12,0.9333333333333335,0.09847319278346617,0.8,1.0,12,74_task=signaling_duration=one_shot_scenario=pure_math_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_alternating_long_term_type=.csv,signaling
0.49027777777777776,0.4175722482296716,0.0,1.0,12,-0.09305555555555554,0.19299059658535275,-0.3333333333333333,0.3333333333333333,12,0.3333333333333333,0.49236596391733095,False,True,12,0.4166666666666667,0.5149286505444373,0,1,12,0.49027777777777776,0.4175722482296716,0.0,1.0,12,-0.09305555555555554,0.19299059658535275,-0.3333333333333333,0.3333333333333333,12,1.0,0.0,1,1,12,0.47500000000000003,0.3596083728421542,0.0,1.0,12,0.8833333333333333,0.16966991126265962,0.5,1.0,12,0.275,0.31079078025403056,0.0,1.0,12,0.9083333333333333,0.15050420310248863,0.5,1.0,12,75_task=signaling_duration=one_shot_scenario=pure_math_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_fixed_role_long_term_type=.csv,signaling
0.6316666666666667,0.24085495866000164,0.3333333333333333,1.0,12,-0.05500000000000002,0.21499119079909323,-0.3333333333333333,0.3333333333333333,12,0.4166666666666667,0.5149286505444373,False,True,12,0.0,0.0,0,0,12,0.6316666666666667,0.24085495866000164,0.3333333333333333,1.0,12,-0.05500000000000002,0.21499119079909323,-0.3333333333333333,0.3333333333333333,12,1.0,0.0,1,1,12,0.47500000000000003,0.37203372281164365,0.0,1.0,12,0.9,0.11281521496355323,0.7,1.0,12,0.13333333333333333,0.16143297699232975,0.0,0.5,12,0.9333333333333335,0.07784989441615228,0.8,1.0,12,76_task=signaling_duration=one_shot_scenario=pure_math_value_setting=bounded_first_run_proposer=system_assigned_may_meet_again_context=never_meet_again_long_term_type=.csv,signaling
0.2797222222222222,0.2601998390256155,0.0,0.6733333333333333,12,0.025277777777777757,0.06952157332978848,-0.1,0.1333333333333333,12,0.08333333333333333,0.28867513459481287,False,True,12,0.5,0.5222329678670935,0,1,12,0.2575,0.26038093694284214,0.0,0.6733333333333333,12,0.04749999999999999,0.12648411885779307,-0.1,0.4,12,1.0,0.0,1,1,12,0.18333333333333335,0.05773502691896257,0.1,0.3,12,0.8666666666666668,0.049236596391733084,0.8,0.9,12,0.19166666666666668,0.13789543689024492,0.0,0.5,12,0.8666666666666668,0.06513389472789295,0.8,1.0,12,77_task=signaling_duration=one_shot_scenario=grading_students_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_alternating_long_term_type=.csv,signaling
0.16833333333333333,0.21386534043267466,0.0,0.54,12,0.06166666666666667,0.11285549891947506,-0.02,0.3333333333333333,12,0.16666666666666666,0.38924947208076155,False,True,12,0.75,0.45226701686664544,0,1,12,0.15722222222222224,0.2059412161559325,0.0,0.54,12,0.07277777777777776,0.13557087179575586,-0.02,0.3666666666666666,12,1.0,0.0,1,1,12,0.20000000000000004,0.15374122295716147,0.0,0.5,12,0.8916666666666669,0.09003366373785197,0.8,1.0,12,0.1416666666666667,0.10836246694508317,0.0,0.3,12,0.9166666666666669,0.05773502691896257,0.8,1.0,12,78_task=signaling_duration=one_shot_scenario=grading_students_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_fixed_role_long_term_type=.csv,signaling
0.42888888888888893,0.060775017018530685,0.3333333333333333,0.54,12,0.10888888888888885,0.11152146446777428,-0.02,0.3333333333333333,12,0.25,0.45226701686664544,False,True,12,0.0,0.0,0,0,12,0.42888888888888893,0.060775017018530685,0.3333333333333333,0.54,12,0.10888888888888885,0.11152146446777428,-0.02,0.3333333333333333,12,1.0,0.0,1,1,12,0.13333333333333333,0.08876253645985945,0.0,0.3,12,0.8833333333333336,0.07177405625652733,0.8,1.0,12,0.1416666666666667,0.10836246694508317,0.0,0.3,12,0.8916666666666667,0.07929614610987588,0.8,1.0,12,79_task=signaling_duration=one_shot_scenario=grading_students_value_setting=bounded_first_run_proposer=system_assigned_may_meet_again_context=never_meet_again_long_term_type=.csv,signaling
0.2705555555555556,0.29195901654182105,0.0,0.6666666666666666,12,-0.004999999999999998,0.05956916021302336,-0.1666666666666666,0.0733333333333333,12,0.08333333333333333,0.28867513459481287,False,True,12,0.5,0.5222329678670935,0,1,12,0.2705555555555556,0.29195901654182105,0.0,0.6666666666666666,12,-0.004999999999999998,0.05956916021302336,-0.1666666666666666,0.0733333333333333,12,1.0,0.0,1,1,12,0.30833333333333335,0.16764862244009224,0.2,0.7,12,0.8250000000000002,0.07537783614444091,0.7,1.0,12,0.13333333333333336,0.09847319278346618,0.0,0.3,12,0.9,0.042640143271122075,0.8,1.0,12,80_task=signaling_duration=one_shot_scenario=selling_products_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_alternating_long_term_type=.csv,signaling
0.22055555555555553,0.2770728428939947,0.0,0.6666666666666666,12,0.0072222222222222245,0.029295889784219844,-0.02,0.0966666666666666,12,0.0,0.0,False,False,12,0.5833333333333334,0.5149286505444373,0,1,12,0.22055555555555553,0.2770728428939947,0.0,0.6666666666666666,12,0.0072222222222222245,0.029295889784219844,-0.02,0.0966666666666666,12,1.0,0.0,1,1,12,0.20833333333333337,0.15050420310248863,0.0,0.6,12,0.8666666666666668,0.06513389472789295,0.8,1.0,12,0.26666666666666666,0.1556997888323046,0.1,0.6,12,0.875,0.062158156050806095,0.8,1.0,12,81_task=signaling_duration=one_shot_scenario=selling_products_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=may_meet_again_fixed_role_long_term_type=.csv,signaling
0.5102777777777777,0.1748907788071873,0.3333333333333333,1.0,12,0.02027777777777777,0.16141707276639414,-0.3333333333333333,0.3333333333333333,12,0.16666666666666666,0.38924947208076144,False,True,12,0.0,0.0,0,0,12,0.5102777777777777,0.1748907788071873,0.3333333333333333,1.0,12,0.02027777777777777,0.16141707276639414,-0.3333333333333333,0.3333333333333333,12,1.0,0.0,1,1,12,0.2833333333333334,0.25878504008094627,0.0,1.0,12,0.8666666666666668,0.08876253645985946,0.7,1.0,12,0.15000000000000002,0.13142574813455418,0.0,0.5,12,0.8916666666666669,0.06685579234215214,0.8,1.0,12,82_task=signaling_duration=one_shot_scenario=selling_products_value_setting=bounded_first_run_proposer=system_assigned_may_meet_again_context=never_meet_again_long_term_type=.csv,signaling
0.4038888888888889,0.22779058845473002,0.0,0.7999999999999999,12,0.009444444444444462,0.20939949414491937,-0.1666666666666666,0.3333333333333333,12,0.6666666666666666,0.49236596391733095,False,True,12,0.6666666666666666,0.49236596391733095,0,1,12,0.29277777777777775,0.30972400008548934,-0.1666666666666666,0.7999999999999999,12,0.12055555555555557,0.2617147546368236,-0.1666666666666666,0.5,12,3.3333333333333335,2.9644356609443876,1,10,12,0.38333333333333336,0.26571800956288344,0.0,0.8,12,0.8250000000000001,0.206155281280883,0.5,1.0,12,0.225,0.23788843832962772,0.0,0.5,12,0.7333333333333334,0.2806917861068948,0.4,1.0,12,83_task=signaling_duration=long_term_scenario=pure_math_value_setting=bounded_first_run_proposer=coin_flip_may_meet_again_context=_long_term_type=alternating_offer.csv,signaling
